2017	1	5	16	47	3.451	47.862	-128.607	2.991	1.615	31.076	0.006	0.000	508482
2017	1	5	17	38	20.754	47.944	-129.098	1.430	0.162	0.341	0.437	0.000	508484
2017	1	5	18	1	41.906	47.952	-129.077	1.991	0.567	0.473	0.006	0.000	508485
2017	1	5	19	4	15.255	47.968	-129.098	0.600	0.302	0.212	0.320	0.000	508486
2017	1	5	19	8	19.401	47.951	-129.089	1.990	0.176	0.442	0.006	0.000	508487
2017	1	5	19	8	20.557	47.963	-129.097	1.402	0.551	0.549	0.742	0.000	508488
2017	1	5	19	9	0.190	47.956	-129.089	1.990	0.348	0.527	0.006	0.000	508489
2017	1	5	19	9	2.361	47.959	-129.093	1.466	0.502	0.581	0.761	0.000	508490
2017	1	5	19	9	1.902	48.189	-129.065	3.010	0.979	2.567	0.006	0.000	508491
2017	1	5	19	40	1.311	47.965	-129.094	1.488	0.268	0.373	0.736	0.000	508492
2017	1	5	22	41	42.822	48.030	-129.038	2.990	1.053	2.786	0.006	0.000	508493
2017	1	5	22	41	45.151	48.210	-129.104	3.007	0.000	6.647	0.006	0.000	508494
2017	1	5	23	14	34.227	48.032	-129.042	2.991	1.234	1.766	0.006	0.000	508495
2017	1	6	0	27	57.925	47.892	-129.109	2.991	0.000	1.785	0.006	0.000	508496
2017	1	6	7	15	45.035	47.417	-129.187	3.009	0.000	14.153	0.006	0.000	508497
2017	1	6	10	11	56.203	48.022	-129.067	2.000	0.881	2.162	0.006	0.000	508498
2017	1	6	11	13	34.091	47.952	-129.152	2.990	0.240	1.112	0.006	0.000	508499
2017	1	6	11	25	18.946	48.102	-128.892	3.010	0.881	8.861	0.006	0.000	508501
2017	1	6	21	3	7.920	47.963	-129.094	1.402	0.749	0.227	0.503	0.000	508502
2017	1	6	22	39	26.688	47.955	-129.089	0.395	0.240	0.706	0.779	0.000	508503
2017	1	7	1	57	40.216	48.047	-129.056	3.009	0.000	2.753	0.006	0.000	508505
2017	1	7	2	43	8.516	47.961	-129.033	3.010	0.605	1.697	0.006	0.000	508506
2017	1	7	2	59	43.938	48.243	-129.099	2.999	0.000	22.661	0.006	0.000	508507
2017	1	7	7	11	9.861	47.958	-129.086	1.193	0.315	0.733	0.619	0.000	508508
2017	1	7	8	5	8.182	48.136	-128.630	2.994	1.672	24.151	0.006	0.000	508510
2017	1	7	8	8	52.793	47.915	-129.121	2.429	0.351	0.730	0.769	0.000	508511
2017	1	7	12	10	6.889	48.049	-129.071	3.009	0.000	4.159	0.006	0.000	508512
2017	1	7	12	14	45.461	47.974	-129.093	0.604	0.637	0.918	0.855	0.000	508513
2017	1	7	12	28	55.266	47.944	-129.098	1.826	0.252	0.562	0.542	0.000	508514
2017	1	7	12	55	59.219	47.912	-129.124	2.947	0.469	1.145	1.028	0.000	508515
2017	1	7	14	17	8.326	48.062	-129.061	3.010	1.130	3.100	0.006	0.000	508516
2017	1	7	14	52	28.314	47.962	-129.182	2.991	0.000	14.692	0.006	0.000	508517
2017	1	7	16	48	49.875	47.896	-129.136	2.990	0.448	0.860	0.006	0.000	508519
2017	1	7	17	58	35.817	47.970	-129.090	0.600	0.728	0.348	0.458	0.000	508520
2017	1	7	18	1	47.978	47.983	-129.112	2.000	0.664	0.661	0.006	0.000	508521
2017	1	7	18	51	53.852	48.029	-129.121	3.000	0.752	1.174	0.006	0.000	508522
2017	1	7	21	35	42.150	47.922	-129.118	1.990	0.000	0.469	0.006	0.000	508523
2017	1	7	22	4	57.915	48.004	-129.698	3.010	1.808	14.264	0.006	0.000	508524
2017	1	7	22	20	9.653	47.934	-129.068	2.990	0.442	0.826	0.006	0.000	508525
2017	1	7	22	20	24.995	47.942	-129.074	1.992	0.948	0.440	0.006	0.000	508526
2017	1	7	22	40	3.384	47.942	-129.083	1.991	0.634	0.868	0.006	0.000	508527
2017	1	7	22	40	15.208	47.938	-129.078	1.294	0.473	0.894	1.023	0.000	508528
2017	1	7	22	40	25.712	47.943	-129.080	0.600	0.901	0.231	0.231	0.000	508529
2017	1	7	22	40	57.226	47.934	-129.065	2.991	0.000	17.146	0.006	0.000	508530
2017	1	7	23	32	10.072	47.958	-129.093	1.991	0.305	0.512	0.783	0.000	508531
2017	1	8	0	21	10.539	47.960	-129.096	1.157	0.389	0.430	0.840	0.000	508532
2017	1	8	0	28	40.664	47.959	-129.096	1.200	0.392	0.399	0.739	0.000	508533
2017	1	8	0	47	30.532	47.961	-129.099	2.221	0.668	0.371	0.609	0.000	508534
2017	1	8	11	46	6.454	48.016	-128.984	2.990	0.717	2.583	0.006	0.000	508539
2017	1	8	11	57	59.092	47.964	-129.092	1.560	0.802	0.335	0.814	0.000	508540
2017	1	8	19	9	35.827	47.929	-129.058	2.990	0.545	0.958	0.006	0.000	508541
2017	1	8	22	23	42.991	48.060	-128.895	3.010	1.327	4.912	0.006	0.000	508542
2017	1	8	23	59	23.701	48.041	-129.097	3.010	0.934	1.108	0.006	0.000	508543
2017	1	9	1	45	10.534	47.953	-129.121	1.990	0.466	0.715	0.006	0.000	508544
2017	1	9	1	46	53.933	47.939	-129.098	1.990	0.269	0.390	0.006	0.000	508545
2017	1	9	2	42	8.998	47.960	-128.977	3.007	0.000	22.137	0.006	0.000	508547
2017	1	9	7	4	1.702	47.946	-129.103	2.523	0.563	0.312	0.398	0.000	508548
2017	1	9	8	47	9.034	47.963	-129.096	1.754	0.863	0.234	0.531	0.000	508549
2017	1	9	9	8	6.270	47.976	-129.083	2.933	0.769	1.645	1.270	0.000	508551
2017	1	9	11	19	20.369	48.020	-129.082	2.010	1.017	2.788	0.006	0.000	508552
2017	1	9	11	57	19.030	47.927	-129.117	0.855	0.214	0.427	0.337	0.000	508553
2017	1	9	12	18	5.280	47.926	-129.100	1.990	0.132	1.174	0.006	0.000	508554
2017	1	9	23	31	33.691	48.050	-128.884	2.990	0.835	1.923	0.006	0.000	508556
2017	1	9	23	31	41.802	47.939	-129.098	1.588	0.756	0.277	0.774	0.000	508557
2017	1	9	23	39	18.750	47.939	-129.097	0.999	0.218	0.336	0.292	0.000	508558
2017	1	10	7	1	29.094	47.728	-129.235	3.010	1.366	1.782	0.006	0.000	508560
2017	1	11	4	15	19.054	47.768	-129.362	2.990	1.355	2.151	0.006	0.000	508562
2017	1	11	4	31	21.360	47.672	-129.368	2.991	1.163	13.961	0.006	0.000	508563
2017	1	11	5	46	38.007	47.751	-129.293	3.000	1.234	2.250	0.006	0.000	508564
2017	1	11	12	36	19.913	48.314	-129.501	2.990	1.785	5.312	0.006	0.000	508569
2017	1	11	18	10	32.716	47.943	-129.083	1.991	0.148	1.156	0.006	0.000	508570
2017	1	12	0	20	21.038	47.943	-129.073	2.010	0.552	0.875	0.006	0.000	508572
2017	1	12	0	22	40.203	47.957	-129.084	2.171	0.637	0.910	0.890	0.000	508573
2017	1	12	0	25	9.854	47.975	-128.997	2.990	0.959	5.370	0.006	0.000	508574
2017	1	12	2	35	58.201	47.943	-129.081	1.990	0.735	0.388	0.006	0.000	508576
2017	1	12	2	45	59.183	47.933	-129.055	2.990	0.670	0.886	0.006	0.000	508577
2017	1	12	2	46	46.107	47.936	-129.059	2.991	0.770	0.603	0.006	0.000	508578
2017	1	12	2	49	36.808	47.938	-129.066	2.990	0.611	2.052	0.006	0.000	508579
2017	1	12	2	52	33.868	47.789	-128.706	2.999	0.000	13.716	0.006	0.000	508580
2017	1	12	4	30	34.529	47.945	-129.093	1.272	0.165	0.511	0.488	0.000	508583
2017	1	12	4	37	30.153	47.937	-129.060	2.990	0.711	0.782	0.006	0.000	508584
2017	1	12	4	48	1.985	47.950	-129.105	1.990	0.462	0.561	0.006	0.000	508585
2017	1	12	5	30	43.158	47.938	-129.095	2.379	0.337	0.660	0.592	0.000	508587
2017	1	12	5	31	2.785	47.772	-129.349	3.009	1.257	3.664	0.006	0.000	508588
2017	1	12	10	24	54.953	47.972	-129.082	1.775	0.743	0.443	0.567	0.000	508589
2017	1	12	12	38	41.138	47.952	-129.101	0.618	0.616	0.800	0.750	0.000	508591
2017	1	12	13	26	15.315	47.884	-129.131	2.990	0.000	1.065	0.006	0.000	508592
2017	1	12	14	13	25.011	47.922	-129.098	1.524	0.115	0.797	0.539	0.000	508593
2017	1	12	15	41	9.207	47.751	-128.635	3.009	1.430	3.139	0.006	0.000	508594
2017	1	12	15	44	41.749	47.915	-129.032	2.990	0.742	1.133	0.006	0.000	508595
2017	1	12	21	22	16.447	47.946	-129.078	1.990	0.715	0.341	0.006	0.000	508596
2017	1	13	1	56	45.240	48.030	-128.920	2.990	0.000	6.902	0.006	0.000	508598
2017	1	13	1	57	51.309	48.028	-129.063	2.990	0.983	1.506	0.006	0.000	508599
2017	1	13	2	3	1.989	48.314	-128.714	2.991	0.000	17.657	0.006	0.000	508600
2017	1	13	2	4	4.975	47.983	-129.094	1.992	0.000	23.563	0.006	0.000	508601
2017	1	13	2	4	49.618	48.047	-129.112	3.000	0.878	4.236	0.006	0.000	508602
2017	1	13	2	5	35.315	48.014	-129.078	1.990	0.785	0.911	0.006	0.000	508603
2017	1	13	2	6	11.295	48.024	-129.053	2.990	0.853	3.673	0.006	0.000	508604
2017	1	13	2	6	14.502	48.031	-129.072	3.010	1.016	1.567	0.006	0.000	508605
2017	1	13	2	7	0.741	48.025	-129.074	3.010	1.038	1.642	0.006	0.000	508606
2017	1	13	2	7	38.199	48.026	-129.072	3.010	1.026	1.764	0.006	0.000	508607
2017	1	13	2	9	58.652	47.838	-128.928	3.010	0.985	3.360	0.006	0.000	508608
2017	1	13	2	11	4.477	48.136	-128.872	3.010	1.100	9.737	0.006	0.000	508609
2017	1	13	2	13	31.076	47.961	-128.972	2.990	0.940	5.366	0.006	0.000	508611
2017	1	13	2	14	38.739	48.018	-129.034	2.990	0.844	1.666	0.006	0.000	508612
2017	1	13	2	16	48.403	47.947	-129.086	0.309	0.377	0.446	0.286	0.000	508614
2017	1	13	2	18	48.085	48.026	-129.056	2.990	1.211	0.981	0.006	0.000	508615
2017	1	13	2	47	52.554	48.010	-129.088	2.010	0.769	2.188	0.006	0.000	508617
2017	1	13	2	54	18.351	48.032	-129.081	2.990	1.170	1.471	0.006	0.000	508618
2017	1	13	3	22	54.327	48.020	-129.100	2.990	1.011	1.239	0.006	0.000	508619
2017	1	13	3	37	1.120	47.942	-129.092	1.990	0.525	0.346	0.006	0.000	508621
2017	1	13	3	46	4.806	47.839	-129.010	3.000	0.738	3.254	0.006	0.000	508622
2017	1	13	3	46	35.956	47.945	-129.100	1.990	0.000	20.238	0.006	0.000	508623
2017	1	13	4	36	44.020	47.966	-129.093	0.388	0.400	0.935	1.040	0.000	508624
2017	1	13	5	25	51.335	48.012	-129.059	1.990	0.809	1.395	0.006	0.000	508625
2017	1	13	5	59	46.736	47.959	-129.097	1.394	0.483	0.495	1.011	0.000	508626
2017	1	13	7	59	14.095	47.957	-129.089	1.136	0.198	0.914	0.850	0.000	508627
2017	1	13	10	17	19.400	48.020	-129.071	2.010	0.782	1.663	0.006	0.000	508628
2017	1	13	10	27	19.298	47.951	-129.090	0.798	0.384	0.461	0.368	0.000	508629
2017	1	13	10	27	20.489	47.928	-129.120	1.990	0.152	0.995	0.006	0.000	508630
2017	1	13	10	43	19.125	48.053	-129.116	2.990	0.947	0.868	0.006	0.000	508632
2017	1	13	10	46	18.820	48.050	-129.117	2.990	0.915	0.877	0.006	0.000	508633
2017	1	13	13	59	11.480	47.890	-129.451	2.991	1.061	3.601	0.006	0.000	508634
2017	1	13	14	35	37.273	47.951	-129.093	1.739	0.115	0.991	0.832	0.000	508635
2017	1	13	16	35	2.847	47.959	-129.095	0.819	0.022	0.628	0.998	0.000	508636
2017	1	13	19	18	26.727	47.955	-129.078	1.394	0.269	0.690	1.053	0.000	508638
2017	1	13	19	43	3.081	47.975	-128.986	2.990	0.658	0.850	0.006	0.000	508639
2017	1	13	20	39	32.750	47.955	-129.089	1.790	0.125	0.484	0.615	0.000	508640
2017	1	13	21	36	57.153	47.960	-129.096	0.999	0.187	0.512	0.915	0.000	508641
2017	1	14	0	12	34.489	47.954	-129.096	0.798	0.176	0.484	0.442	0.000	508642
2017	1	14	3	6	27.330	48.285	-129.233	3.010	1.436	6.546	0.006	0.000	508643
2017	1	14	4	39	14.533	47.970	-129.024	3.009	0.634	1.268	0.006	0.000	508645
2017	1	14	5	12	37.401	47.947	-128.990	3.000	0.739	1.474	0.006	0.000	508646
2017	1	14	5	32	21.026	47.962	-129.097	0.546	0.349	1.723	1.337	0.000	508647
2017	1	14	5	47	19.212	48.449	-128.927	2.991	1.800	19.145	0.006	0.000	508648
2017	1	14	6	22	6.001	47.961	-129.098	0.496	0.321	0.374	0.978	0.000	508649
2017	1	14	6	45	21.322	47.962	-129.096	1.064	0.191	0.372	0.809	0.000	508650
2017	1	14	7	11	46.024	47.959	-129.071	1.301	0.441	0.557	0.611	0.000	508651
2017	1	14	8	41	54.799	47.955	-129.100	2.056	0.124	0.747	1.148	0.000	508652
2017	1	14	14	16	32.297	48.096	-129.309	2.993	1.022	7.137	0.006	0.000	508653
2017	1	14	15	31	38.984	48.012	-129.072	1.990	0.776	0.967	0.006	0.000	508656
2017	1	14	16	12	31.699	47.938	-129.095	1.596	0.341	1.331	1.125	0.000	508657
2017	1	14	16	43	45.236	47.944	-129.099	2.106	0.230	0.823	0.523	0.000	508658
2017	1	14	21	29	28.428	47.965	-129.092	1.876	1.028	0.302	0.655	0.000	508659
2017	1	15	2	16	44.329	47.964	-129.095	1.754	0.677	0.230	0.531	0.000	508660
2017	1	15	3	47	2.521	47.943	-129.083	1.991	0.338	0.582	0.006	0.000	508661
2017	1	15	4	24	33.188	47.953	-129.066	2.010	0.496	0.958	0.006	0.000	508662
2017	1	15	5	32	32.253	47.950	-129.104	1.890	0.344	0.607	0.688	0.000	508663
2017	1	15	10	31	4.129	47.956	-129.112	0.158	0.402	0.910	1.173	0.000	508666
2017	1	15	15	11	20.309	47.958	-129.095	1.344	0.340	0.356	0.693	0.000	508667
2017	1	15	17	40	6.231	47.944	-129.093	1.703	0.117	0.358	0.324	0.000	508669
2017	1	15	18	3	34.740	47.959	-129.095	1.517	0.363	0.227	0.496	0.000	508671
2017	1	15	21	37	53.755	47.959	-129.093	1.761	0.152	0.469	0.731	0.000	508672
2017	1	15	21	45	51.690	47.958	-129.095	1.689	0.815	0.244	0.473	0.000	508673
2017	1	16	1	50	27.015	48.273	-129.133	3.001	1.168	11.573	0.006	0.000	508674
2017	1	16	1	50	51.590	48.262	-129.302	2.990	1.469	3.512	0.006	0.000	508675
